,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Age
939,Infant,92.0,72.0,20.0,92.7,46.5,18.6,23.0,8.5
3547,Infant,96.0,71.0,25.0,98.8,47.699999999999996,16.7,30.0,10.5
595,Infant,114.99999999999999,91.0,36.0,170.5,60.3,36.5,60.0,14.5
3558,Infant,110.00000000000001,85.0,31.0,174.5,82.4,37.4,48.5,11.5
3557,Infant,108.0,82.0,27.0,140.5,62.0,35.4,40.0,9.5
835,Infant,90.0,70.0,26.0,109.4,49.0,28.1,28.1,9.5
3556,Infant,107.0,82.0,26.0,121.50000000000001,53.6,24.5,39.5,10.5
942,Infant,93.0,74.0,23.0,106.80000000000001,52.2,19.6,28.6,8.5
590,Infant,102.0,80.0,30.0,149.0,57.3,33.5,47.0,14.5
941,Infant,93.0,73.0,23.0,93.4,46.300000000000004,18.5,22.6,8.5
3551,Infant,103.0,80.0,27.0,127.2,61.1,24.3,37.1,10.5
940,Infant,92.0,69.0,21.0,89.8,39.2,18.9,25.3,8.5
3554,Infant,106.0,84.0,26.0,131.6,59.20000000000001,24.9,39.6,9.5
3553,Infant,106.0,81.0,26.0,132.29999999999998,58.9,27.900000000000002,38.0,10.5
592,Infant,105.0,82.0,35.0,174.8,71.7,41.4,41.0,19.5
943,Infant,93.0,69.0,22.0,88.3,35.099999999999994,18.099999999999998,24.0,8.5
3563,Infant,114.99999999999999,91.0,31.0,174.5,69.8,41.9,56.99999999999999,9.5
1569,Infant,95.0,72.0,28.999999999999996,126.49999999999999,56.49999999999999,27.399999999999995,38.0,9.5
1682,Infant,124.0,98.0,32.0,213.19999999999996,89.2,49.2,61.0,12.5
3545,Infant,95.0,72.0,27.0,87.1,39.2,18.5,25.0,9.5
3546,Infant,95.0,70.0,23.0,99.6,47.5,19.8,28.000000000000004,8.5
3567,Infant,115.99999999999999,92.0,28.000000000000004,185.3,82.69999999999999,36.9,54.0,11.5
1685,Infant,124.0,90.0,27.0,184.8,71.6,45.300000000000004,59.3,11.5
937,Infant,91.0,71.0,25.0,106.5,45.0,25.2,29.299999999999997,8.5
1581,Infant,100.0,78.0,24.0,119.10000000000001,49.1,29.4,34.6,9.5
1580,Infant,100.0,80.0,24.0,123.2,52.2,28.6,38.7,9.5
3564,Infant,114.99999999999999,88.0,25.0,170.3,91.10000000000001,34.300000000000004,39.300000000000004,10.5
1691,Infant,125.0,94.0,31.0,239.1,128.6,41.099999999999994,62.9,13.5
1684,Infant,124.0,94.0,28.000000000000004,171.3,71.89999999999999,32.0,59.0,10.5
1579,Infant,99.0,80.0,21.0,120.39999999999999,50.1,25.3,38.0,9.5
600,Infant,107.0,84.0,28.999999999999996,185.2,79.6,39.300000000000004,50.0,18.5
3569,Infant,115.99999999999999,94.0,30.0,181.4,88.8,37.1,48.9,12.5
1582,Infant,100.0,75.0,28.000000000000004,111.79999999999998,47.5,27.0,33.8,10.5
1578,Infant,99.0,74.0,25.0,94.3,41.5,18.2,30.0,9.5
585,Infant,99.0,78.0,25.0,133.1,56.8,32.4,40.0,12.5
3806,Infant,85.0,62.0,19.0,70.1,32.9,14.2,20.0,9.5
1693,Infant,125.0,97.0,30.0,208.8,87.6,57.3,55.60000000000001,10.5
1577,Infant,98.0,80.0,27.0,124.8,60.699999999999996,25.7,33.8,9.5
1576,Infant,98.0,75.0,23.0,92.30000000000001,40.8,18.9,28.6,9.5
3544,Infant,95.0,71.0,25.0,97.3,43.1,22.1,28.4,10.5
1575,Infant,97.0,75.0,26.0,120.5,58.699999999999996,25.7,32.0,8.5
586,Infant,104.0,85.0,34.0,136.1,56.00000000000001,34.8,39.0,11.5
598,Infant,121.0,99.0,28.999999999999996,210.8,73.8,45.1,72.0,13.5
3568,Infant,115.99999999999999,92.0,28.000000000000004,165.9,78.3,33.0,47.6,11.5
3852,Male,110.00000000000001,82.0,30.0,157.0,56.39999999999999,37.2,55.00000000000001,13.5
4130,Male,115.99999999999999,90.0,28.000000000000004,164.8,69.3,35.3,52.6,11.5
4173,Male,118.0,88.0,27.0,193.2,87.8,42.9,52.1,11.5
3849,Male,77.0,60.0,23.0,68.7,32.9,17.0,20.5,7.5
4174,Male,120.0,95.0,41.0,235.2,105.1,57.49999999999999,61.6,10.5
3819,Male,113.99999999999999,90.0,28.000000000000004,185.5,95.4,32.1,50.3,9.5
3820,Male,113.99999999999999,88.0,28.999999999999996,176.29999999999998,72.1,39.1,54.7,11.5
3057,Male,123.0,98.0,34.0,229.0,98.3,41.6,68.6,14.5
3855,Male,82.0,67.0,23.0,88.1,38.0,17.0,27.0,9.5
3818,Male,112.99999999999999,89.0,28.000000000000004,167.2,81.2,32.1,44.9,10.5
3155,Male,101.0,79.0,25.0,127.0,57.99999999999999,31.1,35.0,10.5
3104,Male,132.0,105.0,40.0,297.8,121.30000000000001,75.9,84.2,11.5
3103,Male,129.0,100.0,36.0,292.2,119.7,48.5,87.8,12.5
3156,Male,107.0,88.0,33.0,175.0,55.8,36.0,60.0,11.5
3158,Male,110.00000000000001,87.0,22.0,161.2,68.30000000000001,40.6,43.0,10.5
3817,Male,95.0,77.0,24.0,112.4,57.8,18.099999999999998,30.599999999999998,9.5
4126,Male,110.00000000000001,84.0,28.999999999999996,147.70000000000002,64.2,29.7,50.4,12.5
3785,Male,125.0,99.0,31.0,235.4,101.1,55.60000000000001,69.0,10.5
3162,Male,128.0,98.0,28.000000000000004,238.79999999999998,88.9,47.6,75.0,16.5
3824,Male,124.0,92.0,34.0,225.4,107.0,52.7,59.20000000000001,8.5
4157,Male,95.0,72.0,28.000000000000004,102.69999999999999,48.2,20.9,31.0,9.5
3786,Male,125.0,100.0,37.0,248.5,119.9,49.6,67.0,11.5
3061,Male,126.0,99.0,36.0,262.0,99.0,59.0,93.89999999999999,11.5
3781,Male,123.0,91.0,26.0,193.70000000000002,98.0,36.4,53.1,11.5
3825,Male,125.0,94.0,34.0,233.3,92.10000000000001,51.300000000000004,78.9,12.5
4156,Male,95.0,74.0,22.0,97.89999999999999,43.7,21.4,29.2,9.5
3154,Male,108.0,82.0,26.0,112.00000000000001,47.5,21.3,35.0,8.5
3153,Male,85.0,67.0,20.0,81.69999999999999,35.099999999999994,18.4,27.0,10.5
3839,Male,104.0,85.0,25.0,158.0,74.4,41.0,38.0,9.5
3816,Male,93.0,71.0,24.0,106.3,54.50000000000001,19.4,27.900000000000002,9.5
3060,Male,126.0,103.0,35.0,239.1,98.4,49.4,74.0,12.5
3067,Male,130.0,101.0,34.0,311.90000000000003,139.0,70.3,79.0,12.5
4128,Male,111.00000000000001,87.0,28.999999999999996,184.1,80.8,45.5,51.0,9.5
3787,Male,126.0,98.0,32.0,218.00000000000003,81.4,44.8,70.8,13.5
3851,Male,112.00000000000001,88.0,26.0,165.1,48.5,40.4,56.99999999999999,11.5
3064,Male,127.0,100.0,36.0,230.80000000000004,88.1,46.300000000000004,77.4,10.5
3123,Male,114.99999999999999,90.0,27.0,184.3,70.8,41.8,47.3,10.5
3768,Male,112.00000000000001,93.0,28.999999999999996,177.5,66.9,44.0,53.900000000000006,10.5
3146,Male,117.0,90.0,30.0,209.39999999999998,86.3,55.2,63.0,15.5
3136,Male,107.0,84.0,25.0,152.8,62.4,30.099999999999998,53.0,12.5
3808,Male,103.0,77.0,26.0,124.6,57.099999999999994,25.7,35.0,11.5
3828,Male,136.0,104.0,35.0,308.6,150.5,70.2,74.8,12.5
4138,Male,126.0,98.0,31.0,245.8,107.0,57.99999999999999,67.0,12.5
3073,Male,133.0,105.0,31.0,271.5,106.5,60.9,89.7,11.5
4169,Male,104.0,77.0,33.0,158.2,75.0,36.0,36.3,11.5
3135,Male,92.0,70.0,25.0,103.3,37.7,22.900000000000002,37.0,10.5
3137,Male,93.0,72.0,21.0,97.6,37.6,16.900000000000002,38.0,11.5
3845,Male,91.0,70.0,21.0,83.2,32.5,19.4,28.999999999999996,12.5
3805,Male,85.0,61.0,22.0,71.8,34.6,17.5,19.5,10.5
3138,Male,102.0,80.0,28.000000000000004,138.1,51.800000000000004,30.2,46.0,11.5
3089,Male,91.0,70.0,22.0,91.6,40.0,22.2,26.1,9.5
4170,Male,110.00000000000001,86.0,26.0,167.9,63.1,39.1,48.1,11.5
3759,Male,106.0,85.0,31.0,158.1,61.4,34.2,51.9,10.5
4137,Male,126.0,101.0,31.0,221.0,98.4,45.2,65.0,12.5
3134,Male,92.0,72.0,25.0,109.4,43.3,22.1,38.0,9.5
3827,Male,136.0,108.0,39.0,356.5,111.3,64.7,85.7,12.5
3847,Male,89.0,74.0,25.0,103.0,49.9,17.4,31.8,10.5
4145,Male,134.0,105.0,40.0,348.09999999999997,124.10000000000001,59.4,131.4,12.5
4147,Male,139.0,110.00000000000001,39.0,332.90000000000003,145.4,72.0,89.0,12.5
3080,Male,142.0,112.00000000000001,35.0,344.8,113.20000000000002,91.5,92.5,14.5
3122,Male,112.00000000000001,84.0,30.0,175.1,88.0,39.300000000000004,46.300000000000004,9.5
3125,Male,117.0,92.0,30.0,241.2,116.19999999999999,43.2,64.6,11.5
3126,Male,123.0,99.0,31.0,257.3,87.0,58.599999999999994,64.9,12.5
4162,Male,77.0,51.0,20.0,63.5,27.399999999999995,13.600000000000001,18.4,9.5
4144,Male,134.0,107.0,38.0,333.8,149.3,58.699999999999996,101.6,12.5
3077,Male,137.0,102.0,33.0,309.0,137.2,75.5,81.10000000000001,11.5
4142,Male,131.0,105.0,36.0,280.4,124.8,58.699999999999996,73.0,14.5
3130,Male,134.0,103.0,33.0,234.7,105.2,56.99999999999999,63.2,12.5
3131,Male,135.0,101.0,32.0,306.4,148.0,71.4,76.3,12.5
3074,Male,135.0,104.0,28.999999999999996,272.90000000000003,111.4,68.10000000000001,77.0,12.5
3811,Male,111.00000000000001,89.0,26.0,172.5,84.5,31.0,48.0,10.5
4167,Male,100.0,76.0,25.0,115.40000000000002,53.79999999999999,25.3,30.7,10.5
3760,Male,106.0,85.0,26.0,140.4,59.5,27.900000000000002,44.0,10.5
4171,Male,112.00000000000001,86.0,31.0,173.5,80.0,34.4,45.8,9.5
3090,Male,92.0,71.0,28.000000000000004,98.2,41.4,23.0,34.8,11.5
3069,Male,131.0,108.0,33.0,280.6,139.1,47.699999999999996,84.0,12.5
3794,Male,134.0,104.0,35.0,295.1,125.49999999999999,75.8,74.8,11.5
3118,Male,102.0,83.0,28.999999999999996,150.2,65.9,36.7,40.6,9.5
3100,Male,115.99999999999999,86.0,25.0,182.29999999999998,89.2,41.5,24.2,11.5
4148,Male,154.0,121.0,35.0,410.1,160.1,105.2,71.0,12.5
3834,Male,67.0,52.0,15.0,44.0,17.1,8.0,17.0,7.5
3101,Male,119.0,91.0,28.999999999999996,188.4,86.0,36.4,55.39999999999999,12.5
3836,Male,82.0,65.0,20.0,71.1,29.2,14.400000000000002,21.0,10.5
3772,Male,114.99999999999999,93.0,24.0,210.70000000000002,103.2,43.7,47.0,10.5
3102,Male,120.0,93.0,36.0,238.60000000000002,102.89999999999999,63.0,61.1,9.5
3775,Male,115.99999999999999,90.0,31.0,165.5,64.2,39.5,48.9,9.5
3116,Male,93.0,81.0,27.0,155.5,87.2,34.300000000000004,29.099999999999998,11.5
4133,Male,117.0,90.0,30.0,199.4,81.10000000000001,56.60000000000001,50.2,12.5
3777,Male,117.0,94.0,28.999999999999996,191.3,80.5,47.3,53.0,10.5
3145,Male,110.00000000000001,84.0,34.0,169.3,67.2,48.1,49.0,14.5
3779,Male,119.0,96.0,37.0,235.70000000000002,105.2,59.5,62.8,11.5
3099,Male,114.99999999999999,96.0,30.0,189.3,87.1,52.1,50.1,10.5
3780,Male,123.0,96.0,37.0,244.1,99.7,63.0,66.0,11.5
4146,Male,139.0,106.0,42.0,302.0,132.8,81.89999999999999,77.0,11.5
3767,Male,111.00000000000001,92.0,32.0,172.0,66.9,38.7,55.00000000000001,11.5
3068,Male,130.0,102.0,35.0,263.3,126.89999999999999,52.1,72.8,13.5
3091,Male,99.0,76.0,24.0,94.8,39.4,21.3,30.9,11.5
3092,Male,102.0,79.0,25.0,116.10000000000001,48.8,26.700000000000003,37.6,12.5
3761,Male,106.0,84.0,27.0,135.0,58.8,31.2,36.5,11.5
3844,Male,113.99999999999999,90.0,31.0,182.0,65.2,37.9,71.0,15.5
3843,Male,114.99999999999999,90.0,32.0,191.0,88.0,33.7,54.0,17.5
3140,Male,110.00000000000001,85.0,32.0,194.0,57.699999999999996,27.800000000000004,96.0,21.5
3800,Male,148.0,115.99999999999999,41.0,476.19999999999993,163.1,93.89999999999999,97.6,13.5
3830,Male,100.0,77.0,24.0,126.69999999999999,46.1,25.0,47.0,15.5
3094,Male,105.0,80.0,26.0,124.4,53.1,29.4,36.8,10.5
3095,Male,106.0,83.0,24.0,141.2,67.10000000000001,32.7,26.900000000000002,10.5
3797,Male,139.0,115.99999999999999,40.0,379.9,135.0,95.6,105.89999999999999,14.5
3097,Male,109.00000000000001,87.0,28.999999999999996,187.7,73.7,24.9,69.0,12.5
3833,Male,107.0,82.0,30.0,162.1,69.0,37.4,48.0,12.5
3795,Male,135.0,108.0,35.0,310.9,132.9,55.60000000000001,102.4,13.5
3841,Male,100.0,84.0,25.0,124.0,51.0,30.0,41.0,12.5
3784,Male,124.0,96.0,31.0,251.10000000000002,105.4,74.8,63.5,12.5
3464,Male,127.0,99.0,31.0,272.7,116.6,59.699999999999996,59.0,11.5
3737,Male,125.0,94.0,30.0,224.8,111.20000000000002,46.300000000000004,57.4,10.5
4011,Male,123.0,106.0,34.0,224.00000000000003,115.5,41.9,57.2,10.5
3940,Male,101.0,78.0,21.0,131.1,51.9,36.0,38.0,12.5
3939,Male,111.00000000000001,84.0,28.999999999999996,173.9,61.5,51.5,50.0,15.5
3575,Male,120.0,94.0,30.0,185.6,84.5,36.6,55.00000000000001,9.5
3937,Male,106.0,85.0,22.0,147.8,47.4,32.2,59.0,14.5
3577,Male,120.0,95.0,46.0,231.4,104.4,44.7,72.0,12.5
4010,Male,122.0,95.0,30.0,228.40000000000003,124.0,47.4,49.0,10.5
3935,Male,104.0,82.0,23.0,154.0,52.6,31.4,52.0,12.5
4014,Male,125.0,96.0,35.0,213.0,97.3,51.800000000000004,56.99999999999999,11.5
4015,Male,127.0,96.0,28.999999999999996,236.20000000000002,133.0,45.8,45.0,11.5
4017,Male,132.0,101.0,38.0,287.7,135.5,56.99999999999999,35.6,12.5
3581,Male,125.0,96.0,32.0,228.29999999999998,115.9,42.9,57.99999999999999,10.5
4018,Male,132.0,97.0,31.0,245.5,122.0,54.79999999999999,60.0,9.5
4019,Male,132.0,103.0,31.0,288.3,141.1,71.1,67.0,11.5
4013,Male,125.0,101.0,35.0,226.2,108.5,45.300000000000004,64.6,9.5
3347,Male,83.0,64.0,20.0,60.099999999999994,24.3,11.5,20.8,12.5
3358,Male,56.99999999999999,43.0,15.0,21.2,8.3,4.6,7.000000000000001,6.5
4009,Male,122.0,98.0,32.0,229.2,119.39999999999999,49.2,53.0,9.5
3550,Male,101.0,78.0,23.0,111.7,51.5,23.8,30.7,9.5
3371,Male,66.0,47.0,18.0,32.6,12.3,6.800000000000001,11.0,11.5
3555,Male,107.0,83.0,27.0,156.0,63.3,33.8,47.3,9.5
3370,Male,91.0,69.0,25.0,88.0,33.8,21.3,27.0,13.5
3560,Male,113.99999999999999,94.0,31.0,237.2,127.1,46.300000000000004,55.39999999999999,11.5
3943,Male,110.00000000000001,90.0,35.0,219.70000000000002,75.3,43.0,80.0,15.5
3570,Male,115.99999999999999,94.0,33.0,208.2,108.0,33.2,55.8,10.5
4004,Male,104.0,79.0,25.0,116.3,51.300000000000004,25.3,34.0,11.5
3366,Male,56.00000000000001,42.0,13.0,18.099999999999998,7.000000000000001,4.0,6.0,6.5
3364,Male,66.0,49.0,17.0,34.2,13.100000000000001,7.3,11.0,12.5
3362,Male,82.0,60.0,20.0,60.199999999999996,24.8,13.8,18.0,10.5
3361,Male,82.0,63.0,19.0,61.199999999999996,24.2,14.7,18.0,10.5
3566,Male,114.99999999999999,90.0,31.0,177.2,72.1,42.2,51.5,10.5
4008,Male,117.0,91.0,31.0,226.6,110.3,44.6,61.0,13.5
4006,Male,117.0,93.0,30.0,196.0,86.3,50.9,49.4,10.5
3584,Male,125.0,98.0,33.0,236.7,103.4,47.5,78.0,12.5
3585,Male,125.0,97.0,32.0,242.70000000000002,126.2,44.7,60.4,10.5
4022,Male,144.0,109.00000000000001,39.0,349.5,164.3,76.6,94.1,12.5
4047,Male,124.0,97.0,28.999999999999996,200.59999999999997,93.10000000000001,43.9,56.00000000000001,12.5
4049,Male,125.0,99.0,31.0,204.99999999999997,92.0,38.9,68.0,10.5
4050,Male,125.0,99.0,35.0,258.70000000000005,116.10000000000001,63.4,71.0,10.5
4051,Male,125.0,100.0,35.0,211.3,92.30000000000001,51.6,61.0,11.5
4052,Male,125.0,94.0,28.999999999999996,357.1,135.0,49.4,64.9,14.5
3299,Male,121.0,97.0,35.0,229.0,86.5,54.0,81.0,17.5
3308,Male,55.00000000000001,40.0,16.0,19.8,7.400000000000001,4.8,6.0,6.5
3297,Male,129.0,100.0,38.0,245.8,104.80000000000001,55.60000000000001,79.0,18.5
3293,Male,114.99999999999999,91.0,37.0,231.2,110.5,48.6,59.0,14.5
4056,Male,129.0,102.0,33.0,280.6,115.10000000000001,50.3,90.9,12.5
3291,Male,106.0,81.0,26.0,147.6,56.89999999999999,34.0,38.6,10.5
3599,Male,147.0,111.00000000000001,44.0,466.6,247.9,72.89999999999999,123.9,13.5
3289,Male,107.0,84.0,32.0,144.0,55.00000000000001,32.8,45.0,16.5
3056,Male,123.0,97.0,43.0,192.3,84.4,35.2,57.99999999999999,12.5
3295,Male,118.0,90.0,24.0,149.70000000000002,66.9,26.3,44.0,15.5
4046,Male,120.0,92.0,31.0,133.1,56.99999999999999,29.799999999999997,53.79999999999999,12.5
4045,Male,118.0,90.0,32.0,199.6,89.0,42.8,60.199999999999996,10.5
3313,Male,80.0,62.0,22.0,62.8,27.6,11.4,20.0,12.5
3342,Male,86.0,66.0,19.0,68.0,26.3,17.0,22.4,15.5
3587,Male,127.0,99.0,34.0,273.9,131.4,61.1,73.0,11.5
3588,Male,130.0,103.0,37.0,274.90000000000003,150.0,36.1,73.8,13.5
3589,Male,130.0,103.0,36.0,292.6,131.6,62.7,82.3,12.5
3592,Male,131.0,105.0,32.0,292.0,137.2,62.2,81.0,12.5
4034,Male,102.0,81.0,25.0,138.5,65.4,31.0,36.1,8.5
3325,Male,69.0,53.0,18.0,32.6,12.3,7.400000000000001,9.700000000000001,11.5
3595,Male,132.0,103.0,40.0,329.3,149.8,84.4,80.2,12.5
3596,Male,135.0,103.0,28.999999999999996,252.99999999999997,120.5,59.8,65.0,11.5
3597,Male,137.0,106.0,34.0,312.0,129.4,76.6,93.0,12.5
3318,Male,33.0,25.0,8.0,4.9,1.9,0.8999999999999999,1.6,5.5
3317,Male,53.0,40.0,13.0,16.8,6.800000000000001,2.1,6.0,8.5
3316,Male,88.0,70.0,28.000000000000004,90.2,34.2,14.099999999999998,36.8,17.5
3598,Male,143.0,104.0,36.0,320.0,141.6,70.5,89.0,13.5
3315,Male,70.0,52.0,18.0,39.0,14.899999999999999,8.2,13.100000000000001,10.5
3373,Male,108.0,81.0,31.0,194.3,64.5,38.8,57.99999999999999,20.5
3944,Male,110.00000000000001,88.0,32.0,198.2,69.6,33.6,75.0,21.5
3378,Male,67.0,51.0,15.0,32.7,12.3,6.9,11.4,9.5
3381,Male,109.00000000000001,87.0,33.0,199.10000000000002,64.9,53.300000000000004,65.0,20.5
3981,Male,112.99999999999999,91.0,30.0,195.9,88.8,41.0,55.00000000000001,9.5
3493,Male,111.00000000000001,88.0,30.0,167.6,83.1,29.2,46.0,9.5
3495,Male,112.00000000000001,83.0,26.0,152.29999999999998,73.9,34.0,39.1,9.5
3496,Male,114.99999999999999,88.0,28.999999999999996,174.0,78.9,43.9,45.0,9.5
3427,Male,148.0,121.0,40.0,498.50000000000006,229.1,114.99999999999999,104.69999999999999,14.5
3426,Male,142.0,110.00000000000001,40.0,380.90000000000003,176.4,88.0,100.0,14.5
3979,Male,99.0,75.0,23.0,124.9,56.39999999999999,28.6,31.0,7.5
3498,Male,118.0,92.0,28.999999999999996,185.8,76.0,48.0,51.0,11.5
3424,Male,128.0,102.0,34.0,274.3,113.4,61.4,81.8,11.5
3500,Male,120.0,82.0,28.999999999999996,187.8,89.5,39.2,53.6,9.5
3422,Male,122.0,94.0,31.0,206.5,99.4,43.5,55.7,10.5
3501,Male,120.0,95.0,32.0,232.80000000000004,100.89999999999999,52.7,67.0,13.5
3502,Male,122.0,94.0,35.0,242.79999999999998,106.3,56.699999999999996,65.0,11.5
3947,Male,95.0,73.0,28.000000000000004,123.50000000000001,40.4,28.9,38.0,17.5
3984,Male,120.0,93.0,31.0,252.4,124.9,49.1,66.0,11.5
3492,Male,111.00000000000001,88.0,28.999999999999996,170.0,83.3,33.7,46.0,9.5
3978,Male,97.0,78.0,24.0,119.8,50.2,26.900000000000002,33.8,9.5
3442,Male,96.0,74.0,26.0,128.6,69.8,23.1,27.0,9.5
3463,Male,125.0,97.0,34.0,287.4,117.10000000000001,58.599999999999994,95.0,12.5
3467,Male,132.0,105.0,36.0,295.6,116.3,76.2,74.4,11.5
3961,Male,139.0,110.00000000000001,41.0,434.6,226.6,93.30000000000001,99.2,11.5
3470,Male,144.0,112.99999999999999,40.0,357.4,143.6,77.0,105.80000000000001,12.5
3960,Male,138.0,110.00000000000001,39.0,355.4,153.8,76.0,86.1,12.5
3460,Male,124.0,97.0,33.0,226.5,104.69999999999999,50.1,56.49999999999999,10.5
3459,Male,123.0,101.0,38.0,280.6,134.3,58.5,73.0,9.5
3455,Male,120.0,95.0,31.0,227.70000000000002,100.4,45.9,62.0,10.5
3972,Male,83.0,63.0,24.0,80.30000000000001,39.8,17.4,19.4,9.5
3954,Male,97.0,77.0,21.0,111.20000000000002,59.20000000000001,20.8,26.6,8.5
3451,Male,110.00000000000001,88.0,31.0,183.1,72.89999999999999,39.0,50.0,9.5
3449,Male,104.0,79.0,25.0,162.3,80.7,33.2,40.0,8.5
3448,Male,104.0,78.0,24.0,128.7,57.699999999999996,31.4,32.2,8.5
3490,Male,107.0,84.0,32.0,149.3,69.6,30.3,43.7,11.5
3491,Male,110.00000000000001,88.0,32.0,197.0,92.9,40.2,54.0,9.5
3421,Male,120.0,95.0,30.0,217.79999999999998,103.89999999999999,44.6,58.4,12.5
4059,Male,103.0,78.0,24.0,122.50000000000001,60.4,27.3,28.299999999999997,9.5
3505,Male,125.0,99.0,36.0,216.29999999999998,94.3,50.8,62.7,11.5
3419,Male,118.0,94.0,27.0,233.70000000000002,107.80000000000001,55.8,56.00000000000001,9.5
3396,Male,121.0,95.0,32.0,323.2,109.89999999999999,66.4,68.0,19.5
3993,Male,144.0,120.0,47.0,447.70000000000005,196.8,82.2,124.2,13.5
3394,Male,124.0,96.0,32.0,215.3,82.4,50.6,60.0,14.5
3393,Male,114.99999999999999,87.0,26.0,202.1,73.6,44.4,64.0,11.5
3392,Male,129.0,103.0,37.0,292.09999999999997,116.7,63.1,82.0,20.5
3391,Male,109.00000000000001,84.0,25.0,194.9,70.6,34.8,61.0,14.5
3398,Male,73.0,56.99999999999999,17.0,44.1,17.1,10.299999999999999,14.000000000000002,10.5
3390,Male,112.00000000000001,88.0,32.0,222.29999999999998,100.69999999999999,55.7,52.0,11.5
3388,Male,148.0,107.0,37.0,330.0,146.8,90.10000000000001,67.0,14.5
3387,Male,109.00000000000001,82.0,28.999999999999996,174.6,60.699999999999996,39.2,62.0,19.5
3386,Male,103.0,80.0,25.0,191.0,68.2,50.7,52.0,14.5
3538,Male,87.0,67.0,22.0,87.7,41.5,14.299999999999999,26.3,8.5
3383,Male,100.0,75.0,26.0,144.2,61.1,34.5,44.0,15.5
3382,Male,99.0,80.0,24.0,132.1,52.1,32.2,38.0,16.5
3389,Male,112.99999999999999,93.0,30.0,225.70000000000002,75.4,70.5,66.0,17.5
3992,Male,140.0,120.0,46.0,400.6,162.1,80.9,115.10000000000001,11.5
3991,Male,137.0,102.0,36.0,290.9,126.29999999999998,62.1,74.5,10.5
3400,Male,106.0,86.0,27.0,175.8,56.00000000000001,43.3,50.0,11.5
3417,Male,115.99999999999999,92.0,30.0,203.29999999999998,98.2,44.2,53.0,10.5
3985,Male,126.0,96.0,37.0,242.0,106.0,51.1,64.4,12.5
3416,Male,112.00000000000001,90.0,28.000000000000004,180.0,94.4,36.4,43.6,8.5
3510,Male,130.0,101.0,36.0,293.8,142.3,66.7,76.0,10.5
3511,Male,131.0,104.0,36.0,298.4,143.70000000000002,72.0,71.0,12.5
3514,Male,134.0,105.0,36.0,332.3,160.1,72.89999999999999,86.0,11.5
3413,Male,98.0,79.0,24.0,134.8,66.5,24.7,37.0,10.5
3518,Male,142.0,113.99999999999999,39.0,269.6,179.7,88.7,90.7,12.5
3988,Male,133.0,103.0,33.0,277.09999999999997,124.2,60.4,68.89999999999999,9.5
3519,Male,143.0,109.00000000000001,36.0,348.09999999999997,174.2,69.4,89.8,11.5
3990,Male,134.0,102.0,40.0,318.9,134.1,76.9,90.10000000000001,11.5
3946,Male,105.0,82.0,33.0,160.1,52.7,39.7,50.0,14.5
3404,Male,74.0,56.00000000000001,21.0,44.8,16.3,11.5,15.0,9.5
3402,Male,91.0,69.0,30.0,115.9,33.7,25.0,43.0,14.5
3401,Male,96.0,79.0,30.0,136.3,42.9,28.1,49.9,19.5
3506,Male,125.0,94.0,35.0,235.8,121.0,51.6,54.2,10.5
3287,Male,110.00000000000001,92.0,26.0,141.70000000000002,61.0,29.099999999999998,41.0,13.5
3607,Male,103.0,78.0,28.000000000000004,135.6,68.2,26.5,23.8,9.5
4061,Male,124.0,93.0,28.999999999999996,182.2,75.0,42.9,55.60000000000001,11.5
4103,Male,140.0,109.00000000000001,43.0,382.5,176.5,87.7,101.2,11.5
3883,Male,108.0,85.0,24.0,163.4,58.9,30.599999999999998,39.0,11.5
3694,Male,130.0,99.0,32.0,241.5,110.00000000000001,53.900000000000006,64.0,11.5
3210,Male,112.99999999999999,90.0,28.000000000000004,201.10000000000002,75.7,48.8,53.0,13.5
3696,Male,130.0,105.0,41.0,285.5,138.0,61.199999999999996,87.1,14.5
3697,Male,130.0,102.0,35.0,231.0,99.1,40.5,77.0,13.5
4102,Male,136.0,109.00000000000001,37.0,334.4,141.5,72.8,96.0,12.5
3205,Male,67.0,53.0,19.0,39.5,15.9,7.5,14.000000000000002,10.5
4110,Male,102.0,82.0,31.0,256.5,113.79999999999998,58.20000000000001,75.9,10.5
3198,Male,90.0,67.0,28.000000000000004,95.6,37.3,23.0,32.0,12.5
3193,Male,112.99999999999999,87.0,37.0,206.4,70.8,40.9,62.0,21.5
3191,Male,130.0,103.0,36.0,266.29999999999995,113.3,69.4,81.0,14.5
3189,Male,110.00000000000001,81.0,30.0,184.7,82.4,42.699999999999996,48.0,8.5
3188,Male,144.0,114.99999999999999,46.0,453.9,176.7,79.7,133.0,17.5
4109,Male,96.0,73.0,26.0,106.1,48.1,25.4,27.800000000000004,9.5
3216,Male,126.0,102.0,38.0,299.7,82.5,61.5,109.00000000000001,17.5
3217,Male,85.0,68.0,24.0,77.6,29.799999999999997,17.4,25.0,11.5
3693,Male,130.0,99.0,34.0,255.20000000000002,124.30000000000001,46.1,79.8,12.5
3890,Male,103.0,80.0,28.000000000000004,147.3,59.099999999999994,36.8,37.0,17.5
3889,Male,124.0,100.0,40.0,244.19999999999996,92.10000000000001,52.6,86.0,13.5
3690,Male,128.0,100.0,35.0,254.6,101.29999999999998,58.5,81.0,14.5
3691,Male,129.0,102.0,38.0,297.3,128.9,59.20000000000001,85.0,13.5
